Fiscal Year-value,Fiscal Year-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,Citizenship Grouping,Component,Demographic,Title of Authority
2021,2021,FEB,FEB,8177,Honduras,all,Single Adults,Title 42
2022,2022,FEB,FEB,6877,Honduras,all,Single Adults,Title 42
2021,2021,JAN,JAN,7841,Honduras,all,Single Adults,Title 42
2022,2022,JAN,JAN,5812,Honduras,all,Single Adults,Title 42
2021,2021,DEC,DEC,7927,Honduras,all,Single Adults,Title 42
2022,2022,DEC,DEC,7734,Honduras,all,Single Adults,Title 42
2023 (FYTD),2023 (FYTD),DEC,DEC,4764,Honduras,all,Single Adults,Title 42
2021,2021,NOV,NOV,6395,Honduras,all,Single Adults,Title 42
2022,2022,NOV,NOV,7439,Honduras,all,Single Adults,Title 42
2023 (FYTD),2023 (FYTD),NOV,NOV,5056,Honduras,all,Single Adults,Title 42
2021,2021,OCT,OCT,5248,Honduras,all,Single Adults,Title 42
2022,2022,OCT,OCT,7738,Honduras,all,Single Adults,Title 42
2023 (FYTD),2023 (FYTD),OCT,OCT,5557,Honduras,all,Single Adults,Title 42
2020,2020,SEP,SEP,599,Honduras,all,UC / Single Minors,all
2021,2021,SEP,SEP,3677,Honduras,all,UC / Single Minors,all
2022,2022,SEP,SEP,2777,Honduras,all,UC / Single Minors,all
2020,2020,AUG,AUG,394,Honduras,all,UC / Single Minors,all
2021,2021,AUG,AUG,5341,Honduras,all,UC / Single Minors,all
2022,2022,AUG,AUG,2712,Honduras,all,UC / Single Minors,all
2020,2020,JUL,JUL,359,Honduras,all,UC / Single Minors,all
2021,2021,JUL,JUL,5624,Honduras,all,UC / Single Minors,all
2022,2022,JUL,JUL,3830,Honduras,all,UC / Single Minors,all
2020,2020,JUN,JUN,187,Honduras,all,UC / Single Minors,all
2021,2021,JUN,JUN,4204,Honduras,all,UC / Single Minors,all
2022,2022,JUN,JUN,4422,Honduras,all,UC / Single Minors,all
2020,2020,MAY,MAY,57,Honduras,all,UC / Single Minors,all
2021,2021,MAY,MAY,3821,Honduras,all,UC / Single Minors,all
2022,2022,MAY,MAY,3763,Honduras,all,UC / Single Minors,all
2020,2020,APR,APR,60,Honduras,all,UC / Single Minors,all
2021,2021,APR,APR,5209,Honduras,all,UC / Single Minors,all
2022,2022,APR,APR,2622,Honduras,all,UC / Single Minors,all
2020,2020,MAR,MAR,510,Honduras,all,UC / Single Minors,all
2021,2021,MAR,MAR,5947,Honduras,all,UC / Single Minors,all
2022,2022,MAR,MAR,3403,Honduras,all,UC / Single Minors,all
2020,2020,FEB,FEB,487,Honduras,all,UC / Single Minors,all
2021,2021,FEB,FEB,2562,Honduras,all,UC / Single Minors,all
2022,2022,FEB,FEB,2776,Honduras,all,UC / Single Minors,all
2020,2020,JAN,JAN,381,Honduras,all,UC / Single Minors,all
2021,2021,JAN,JAN,1149,Honduras,all,UC / Single Minors,all
2022,2022,JAN,JAN,1950,Honduras,all,UC / Single Minors,all
2020,2020,DEC,DEC,529,Honduras,all,UC / Single Minors,all
2021,2021,DEC,DEC,946,Honduras,all,UC / Single Minors,all
2022,2022,DEC,DEC,2599,Honduras,all,UC / Single Minors,all
2023 (FYTD),2023 (FYTD),DEC,DEC,2636,Honduras,all,UC / Single Minors,all
2020,2020,NOV,NOV,614,Honduras,all,UC / Single Minors,all
2021,2021,NOV,NOV,655,Honduras,all,UC / Single Minors,all
2022,2022,NOV,NOV,3373,Honduras,all,UC / Single Minors,all
2023 (FYTD),2023 (FYTD),NOV,NOV,2979,Honduras,all,UC / Single Minors,all
2020,2020,OCT,OCT,599,Honduras,all,UC / Single Minors,all
2021,2021,OCT,OCT,769,Honduras,all,UC / Single Minors,all
2022,2022,OCT,OCT,3147,Honduras,all,UC / Single Minors,all
2023 (FYTD),2023 (FYTD),OCT,OCT,2676,Honduras,all,UC / Single Minors,all
2020,2020,SEP,SEP,391,Honduras,all,UC / Single Minors,Title 8
2021,2021,SEP,SEP,3677,Honduras,all,UC / Single Minors,Title 8
2022,2022,SEP,SEP,2777,Honduras,all,UC / Single Minors,Title 8
2020,2020,AUG,AUG,154,Honduras,all,UC / Single Minors,Title 8
2021,2021,AUG,AUG,5341,Honduras,all,UC / Single Minors,Title 8
2022,2022,AUG,AUG,2712,Honduras,all,UC / Single Minors,Title 8
2020,2020,JUL,JUL,64,Honduras,all,UC / Single Minors,Title 8
2021,2021,JUL,JUL,5624,Honduras,all,UC / Single Minors,Title 8
2022,2022,JUL,JUL,3830,Honduras,all,UC / Single Minors,Title 8
2020,2020,JUN,JUN,16,Honduras,all,UC / Single Minors,Title 8
2021,2021,JUN,JUN,4204,Honduras,all,UC / Single Minors,Title 8
2022,2022,JUN,JUN,4422,Honduras,all,UC / Single Minors,Title 8
2020,2020,MAY,MAY,4,Honduras,all,UC / Single Minors,Title 8
2021,2021,MAY,MAY,3821,Honduras,all,UC / Single Minors,Title 8
2022,2022,MAY,MAY,3763,Honduras,all,UC / Single Minors,Title 8
2020,2020,APR,APR,4,Honduras,all,UC / Single Minors,Title 8
2021,2021,APR,APR,5209,Honduras,all,UC / Single Minors,Title 8
2022,2022,APR,APR,2622,Honduras,all,UC / Single Minors,Title 8
2020,2020,MAR,MAR,461,Honduras,all,UC / Single Minors,Title 8
2021,2021,MAR,MAR,5947,Honduras,all,UC / Single Minors,Title 8
2022,2022,MAR,MAR,3403,Honduras,all,UC / Single Minors,Title 8
2020,2020,FEB,FEB,487,Honduras,all,UC / Single Minors,Title 8
2021,2021,FEB,FEB,2561,Honduras,all,UC / Single Minors,Title 8
2022,2022,FEB,FEB,2776,Honduras,all,UC / Single Minors,Title 8
2020,2020,JAN,JAN,381,Honduras,all,UC / Single Minors,Title 8
2021,2021,JAN,JAN,1149,Honduras,all,UC / Single Minors,Title 8
2022,2022,JAN,JAN,1950,Honduras,all,UC / Single Minors,Title 8
2020,2020,DEC,DEC,529,Honduras,all,UC / Single Minors,Title 8
2021,2021,DEC,DEC,946,Honduras,all,UC / Single Minors,Title 8
2022,2022,DEC,DEC,2599,Honduras,all,UC / Single Minors,Title 8
2023 (FYTD),2023 (FYTD),DEC,DEC,2636,Honduras,all,UC / Single Minors,Title 8
2020,2020,NOV,NOV,614,Honduras,all,UC / Single Minors,Title 8
2021,2021,NOV,NOV,647,Honduras,all,UC / Single Minors,Title 8
2022,2022,NOV,NOV,3373,Honduras,all,UC / Single Minors,Title 8
2023 (FYTD),2023 (FYTD),NOV,NOV,2978,Honduras,all,UC / Single Minors,Title 8
2020,2020,OCT,OCT,599,Honduras,all,UC / Single Minors,Title 8
2021,2021,OCT,OCT,547,Honduras,all,UC / Single Minors,Title 8
2022,2022,OCT,OCT,3147,Honduras,all,UC / Single Minors,Title 8
2023 (FYTD),2023 (FYTD),OCT,OCT,2676,Honduras,all,UC / Single Minors,Title 8
2020,2020,SEP,SEP,208,Honduras,all,UC / Single Minors,Title 42
2020,2020,AUG,AUG,240,Honduras,all,UC / Single Minors,Title 42
2020,2020,JUL,JUL,295,Honduras,all,UC / Single Minors,Title 42
2020,2020,JUN,JUN,171,Honduras,all,UC / Single Minors,Title 42
2020,2020,MAY,MAY,53,Honduras,all,UC / Single Minors,Title 42
2020,2020,APR,APR,56,Honduras,all,UC / Single Minors,Title 42
2020,2020,MAR,MAR,49,Honduras,all,UC / Single Minors,Title 42
2021,2021,FEB,FEB,1,Honduras,all,UC / Single Minors,Title 42
2021,2021,NOV,NOV,8,Honduras,all,UC / Single Minors,Title 42
2023 (FYTD),2023 (FYTD),NOV,NOV,1,Honduras,all,UC / Single Minors,Title 42
2021,2021,OCT,OCT,222,Honduras,all,UC / Single Minors,Title 42
2020,2020,SEP,SEP,28,Honduras,Office of Field Operations,all,all
2021,2021,SEP,SEP,280,Honduras,Office of Field Operations,all,all
2022,2022,SEP,SEP,2220,Honduras,Office of Field Operations,all,all
2020,2020,AUG,AUG,45,Honduras,Office of Field Operations,all,all
2021,2021,AUG,AUG,2593,Honduras,Office of Field Operations,all,all
2022,2022,AUG,AUG,3001,Honduras,Office of Field Operations,all,all
2020,2020,JUL,JUL,25,Honduras,Office of Field Operations,all,all
2021,2021,JUL,JUL,2703,Honduras,Office of Field Operations,all,all
2022,2022,JUL,JUL,2217,Honduras,Office of Field Operations,all,all
2020,2020,JUN,JUN,46,Honduras,Office of Field Operations,all,all
2021,2021,JUN,JUN,2413,Honduras,Office of Field Operations,all,all
2022,2022,JUN,JUN,1465,Honduras,Office of Field Operations,all,all
2020,2020,MAY,MAY,34,Honduras,Office of Field Operations,all,all
2021,2021,MAY,MAY,1507,Honduras,Office of Field Operations,all,all
2022,2022,MAY,MAY,1731,Honduras,Office of Field Operations,all,all
2020,2020,APR,APR,19,Honduras,Office of Field Operations,all,all
2021,2021,APR,APR,467,Honduras,Office of Field Operations,all,all
2022,2022,APR,APR,1473,Honduras,Office of Field Operations,all,all
2020,2020,MAR,MAR,124,Honduras,Office of Field Operations,all,all
2021,2021,MAR,MAR,127,Honduras,Office of Field Operations,all,all
2022,2022,MAR,MAR,504,Honduras,Office of Field Operations,all,all
2020,2020,FEB,FEB,175,Honduras,Office of Field Operations,all,all
2021,2021,FEB,FEB,78,Honduras,Office of Field Operations,all,all
2022,2022,FEB,FEB,386,Honduras,Office of Field Operations,all,all
2020,2020,JAN,JAN,211,Honduras,Office of Field Operations,all,all
2021,2021,JAN,JAN,70,Honduras,Office of Field Operations,all,all
2022,2022,JAN,JAN,285,Honduras,Office of Field Operations,all,all
2020,2020,DEC,DEC,180,Honduras,Office of Field Operations,all,all
2021,2021,DEC,DEC,62,Honduras,Office of Field Operations,all,all
2022,2022,DEC,DEC,285,Honduras,Office of Field Operations,all,all
2023 (FYTD),2023 (FYTD),DEC,DEC,2947,Honduras,Office of Field Operations,all,all
2020,2020,NOV,NOV,295,Honduras,Office of Field Operations,all,all
2021,2021,NOV,NOV,53,Honduras,Office of Field Operations,all,all
2022,2022,NOV,NOV,188,Honduras,Office of Field Operations,all,all
2023 (FYTD),2023 (FYTD),NOV,NOV,2990,Honduras,Office of Field Operations,all,all
2020,2020,OCT,OCT,270,Honduras,Office of Field Operations,all,all
2021,2021,OCT,OCT,40,Honduras,Office of Field Operations,all,all
2022,2022,OCT,OCT,82,Honduras,Office of Field Operations,all,all
2023 (FYTD),2023 (FYTD),OCT,OCT,3445,Honduras,Office of Field Operations,all,all
2020,2020,SEP,SEP,10,Honduras,Office of Field Operations,all,Title 8
2021,2021,SEP,SEP,269,Honduras,Office of Field Operations,all,Title 8
2022,2022,SEP,SEP,2204,Honduras,Office of Field Operations,all,Title 8
2020,2020,AUG,AUG,9,Honduras,Office of Field Operations,all,Title 8
2021,2021,AUG,AUG,2565,Honduras,Office of Field Operations,all,Title 8
2022,2022,AUG,AUG,2942,Honduras,Office of Field Operations,all,Title 8
2020,2020,JUL,JUL,4,Honduras,Office of Field Operations,all,Title 8
2021,2021,JUL,JUL,2653,Honduras,Office of Field Operations,all,Title 8
2022,2022,JUL,JUL,2154,Honduras,Office of Field Operations,all,Title 8
2020,2020,JUN,JUN,9,Honduras,Office of Field Operations,all,Title 8
2021,2021,JUN,JUN,2374,Honduras,Office of Field Operations,all,Title 8
2022,2022,JUN,JUN,1451,Honduras,Office of Field Operations,all,Title 8
2020,2020,MAY,MAY,17,Honduras,Office of Field Operations,all,Title 8
2021,2021,MAY,MAY,1463,Honduras,Office of Field Operations,all,Title 8
2022,2022,MAY,MAY,1720,Honduras,Office of Field Operations,all,Title 8
2020,2020,APR,APR,5,Honduras,Office of Field Operations,all,Title 8
2021,2021,APR,APR,421,Honduras,Office of Field Operations,all,Title 8
2022,2022,APR,APR,1462,Honduras,Office of Field Operations,all,Title 8
2020,2020,MAR,MAR,123,Honduras,Office of Field Operations,all,Title 8
2021,2021,MAR,MAR,95,Honduras,Office of Field Operations,all,Title 8
2022,2022,MAR,MAR,470,Honduras,Office of Field Operations,all,Title 8
2020,2020,FEB,FEB,175,Honduras,Office of Field Operations,all,Title 8
2021,2021,FEB,FEB,28,Honduras,Office of Field Operations,all,Title 8
2022,2022,FEB,FEB,361,Honduras,Office of Field Operations,all,Title 8
2020,2020,JAN,JAN,211,Honduras,Office of Field Operations,all,Title 8
2021,2021,JAN,JAN,24,Honduras,Office of Field Operations,all,Title 8
2022,2022,JAN,JAN,272,Honduras,Office of Field Operations,all,Title 8
2020,2020,DEC,DEC,180,Honduras,Office of Field Operations,all,Title 8
2021,2021,DEC,DEC,21,Honduras,Office of Field Operations,all,Title 8
2022,2022,DEC,DEC,268,Honduras,Office of Field Operations,all,Title 8
2023 (FYTD),2023 (FYTD),DEC,DEC,2893,Honduras,Office of Field Operations,all,Title 8
2020,2020,NOV,NOV,295,Honduras,Office of Field Operations,all,Title 8
2021,2021,NOV,NOV,20,Honduras,Office of Field Operations,all,Title 8
2022,2022,NOV,NOV,163,Honduras,Office of Field Operations,all,Title 8
2023 (FYTD),2023 (FYTD),NOV,NOV,2972,Honduras,Office of Field Operations,all,Title 8
2020,2020,OCT,OCT,270,Honduras,Office of Field Operations,all,Title 8
2021,2021,OCT,OCT,12,Honduras,Office of Field Operations,all,Title 8
2022,2022,OCT,OCT,64,Honduras,Office of Field Operations,all,Title 8
2023 (FYTD),2023 (FYTD),OCT,OCT,3413,Honduras,Office of Field Operations,all,Title 8
2020,2020,SEP,SEP,18,Honduras,Office of Field Operations,all,Title 42
2021,2021,SEP,SEP,11,Honduras,Office of Field Operations,all,Title 42
2022,2022,SEP,SEP,16,Honduras,Office of Field Operations,all,Title 42
2020,2020,AUG,AUG,36,Honduras,Office of Field Operations,all,Title 42
2021,2021,AUG,AUG,28,Honduras,Office of Field Operations,all,Title 42
2022,2022,AUG,AUG,59,Honduras,Office of Field Operations,all,Title 42
2020,2020,JUL,JUL,21,Honduras,Office of Field Operations,all,Title 42
2021,2021,JUL,JUL,50,Honduras,Office of Field Operations,all,Title 42
2022,2022,JUL,JUL,63,Honduras,Office of Field Operations,all,Title 42
2020,2020,JUN,JUN,37,Honduras,Office of Field Operations,all,Title 42
2021,2021,JUN,JUN,39,Honduras,Office of Field Operations,all,Title 42
2022,2022,JUN,JUN,14,Honduras,Office of Field Operations,all,Title 42
2020,2020,MAY,MAY,17,Honduras,Office of Field Operations,all,Title 42
2021,2021,MAY,MAY,44,Honduras,Office of Field Operations,all,Title 42
2022,2022,MAY,MAY,11,Honduras,Office of Field Operations,all,Title 42
2020,2020,APR,APR,14,Honduras,Office of Field Operations,all,Title 42
2021,2021,APR,APR,46,Honduras,Office of Field Operations,all,Title 42
2022,2022,APR,APR,11,Honduras,Office of Field Operations,all,Title 42
2020,2020,MAR,MAR,1,Honduras,Office of Field Operations,all,Title 42
2021,2021,MAR,MAR,32,Honduras,Office of Field Operations,all,Title 42
2022,2022,MAR,MAR,34,Honduras,Office of Field Operations,all,Title 42
2021,2021,FEB,FEB,50,Honduras,Office of Field Operations,all,Title 42
2022,2022,FEB,FEB,25,Honduras,Office of Field Operations,all,Title 42
2021,2021,JAN,JAN,46,Honduras,Office of Field Operations,all,Title 42
2022,2022,JAN,JAN,13,Honduras,Office of Field Operations,all,Title 42
2021,2021,DEC,DEC,41,Honduras,Office of Field Operations,all,Title 42
2022,2022,DEC,DEC,17,Honduras,Office of Field Operations,all,Title 42
2023 (FYTD),2023 (FYTD),DEC,DEC,54,Honduras,Office of Field Operations,all,Title 42
2021,2021,NOV,NOV,33,Honduras,Office of Field Operations,all,Title 42
2022,2022,NOV,NOV,25,Honduras,Office of Field Operations,all,Title 42
2023 (FYTD),2023 (FYTD),NOV,NOV,18,Honduras,Office of Field Operations,all,Title 42
2021,2021,OCT,OCT,28,Honduras,Office of Field Operations,all,Title 42
2022,2022,OCT,OCT,18,Honduras,Office of Field Operations,all,Title 42
2023 (FYTD),2023 (FYTD),OCT,OCT,32,Honduras,Office of Field Operations,all,Title 42
2020,2020,AUG,AUG,2,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,AUG,AUG,11,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,AUG,AUG,20,Honduras,Office of Field Operations,Accompanied Minors,all
2020,2020,JUL,JUL,3,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,JUL,JUL,11,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,JUL,JUL,25,Honduras,Office of Field Operations,Accompanied Minors,all
2020,2020,JUN,JUN,6,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,JUN,JUN,16,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,JUN,JUN,3,Honduras,Office of Field Operations,Accompanied Minors,all
2020,2020,MAY,MAY,1,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,MAY,MAY,9,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,MAY,MAY,2,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,APR,APR,9,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,APR,APR,3,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,MAR,MAR,4,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,MAR,MAR,13,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,FEB,FEB,12,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,FEB,FEB,10,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,JAN,JAN,3,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,DEC,DEC,4,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,DEC,DEC,3,Honduras,Office of Field Operations,Accompanied Minors,all
2023 (FYTD),2023 (FYTD),DEC,DEC,27,Honduras,Office of Field Operations,Accompanied Minors,all
2020,2020,NOV,NOV,2,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,NOV,NOV,6,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,NOV,NOV,8,Honduras,Office of Field Operations,Accompanied Minors,all
2023 (FYTD),2023 (FYTD),NOV,NOV,2,Honduras,Office of Field Operations,Accompanied Minors,all
2021,2021,OCT,OCT,4,Honduras,Office of Field Operations,Accompanied Minors,all
2022,2022,OCT,OCT,1,Honduras,Office of Field Operations,Accompanied Minors,all
2023 (FYTD),2023 (FYTD),OCT,OCT,7,Honduras,Office of Field Operations,Accompanied Minors,all
2020,2020,AUG,AUG,0,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2021,2021,AUG,AUG,4,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2022,2022,AUG,AUG,2,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2020,2020,JUL,JUL,0,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2022,2022,JUL,JUL,4,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2020,2020,JUN,JUN,0,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2021,2021,JUN,JUN,7,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2020,2020,MAY,MAY,0,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2021,2021,APR,APR,3,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2022,2022,APR,APR,1,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2022,2022,MAR,MAR,1,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2021,2021,FEB,FEB,4,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2022,2022,FEB,FEB,3,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2021,2021,DEC,DEC,1,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2020,2020,NOV,NOV,2,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2022,2022,NOV,NOV,4,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2023 (FYTD),2023 (FYTD),NOV,NOV,1,Honduras,Office of Field Operations,Accompanied Minors,Title 8
2020,2020,AUG,AUG,2,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,AUG,AUG,7,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,AUG,AUG,18,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2020,2020,JUL,JUL,3,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,JUL,JUL,11,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,JUL,JUL,21,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2020,2020,JUN,JUN,6,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,JUN,JUN,9,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,JUN,JUN,3,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2020,2020,MAY,MAY,1,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,MAY,MAY,9,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,MAY,MAY,2,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,APR,APR,6,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,APR,APR,2,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,MAR,MAR,4,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,MAR,MAR,12,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,FEB,FEB,8,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,FEB,FEB,7,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,JAN,JAN,3,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,DEC,DEC,3,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,DEC,DEC,3,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2023 (FYTD),2023 (FYTD),DEC,DEC,27,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,NOV,NOV,6,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,NOV,NOV,4,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2023 (FYTD),2023 (FYTD),NOV,NOV,1,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2021,2021,OCT,OCT,4,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2022,2022,OCT,OCT,1,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2023 (FYTD),2023 (FYTD),OCT,OCT,7,Honduras,Office of Field Operations,Accompanied Minors,Title 42
2020,2020,SEP,SEP,2,Honduras,Office of Field Operations,FMUA,all
2021,2021,SEP,SEP,164,Honduras,Office of Field Operations,FMUA,all
2022,2022,SEP,SEP,1602,Honduras,Office of Field Operations,FMUA,all
2020,2020,AUG,AUG,3,Honduras,Office of Field Operations,FMUA,all
2021,2021,AUG,AUG,1901,Honduras,Office of Field Operations,FMUA,all
2022,2022,AUG,AUG,2393,Honduras,Office of Field Operations,FMUA,all
2021,2021,JUL,JUL,2057,Honduras,Office of Field Operations,FMUA,all
2022,2022,JUL,JUL,1679,Honduras,Office of Field Operations,FMUA,all
2020,2020,JUN,JUN,2,Honduras,Office of Field Operations,FMUA,all
2021,2021,JUN,JUN,1950,Honduras,Office of Field Operations,FMUA,all
2022,2022,JUN,JUN,1100,Honduras,Office of Field Operations,FMUA,all
2020,2020,MAY,MAY,2,Honduras,Office of Field Operations,FMUA,all
2021,2021,MAY,MAY,1186,Honduras,Office of Field Operations,FMUA,all
2022,2022,MAY,MAY,1309,Honduras,Office of Field Operations,FMUA,all
2020,2020,APR,APR,2,Honduras,Office of Field Operations,FMUA,all
2021,2021,APR,APR,318,Honduras,Office of Field Operations,FMUA,all
2022,2022,APR,APR,1110,Honduras,Office of Field Operations,FMUA,all
2020,2020,MAR,MAR,60,Honduras,Office of Field Operations,FMUA,all
2021,2021,MAR,MAR,41,Honduras,Office of Field Operations,FMUA,all
2022,2022,MAR,MAR,334,Honduras,Office of Field Operations,FMUA,all
2020,2020,FEB,FEB,88,Honduras,Office of Field Operations,FMUA,all
2021,2021,FEB,FEB,7,Honduras,Office of Field Operations,FMUA,all
2022,2022,FEB,FEB,261,Honduras,Office of Field Operations,FMUA,all
2020,2020,JAN,JAN,92,Honduras,Office of Field Operations,FMUA,all
2021,2021,JAN,JAN,7,Honduras,Office of Field Operations,FMUA,all
2022,2022,JAN,JAN,183,Honduras,Office of Field Operations,FMUA,all
2020,2020,DEC,DEC,73,Honduras,Office of Field Operations,FMUA,all
2021,2021,DEC,DEC,11,Honduras,Office of Field Operations,FMUA,all
2022,2022,DEC,DEC,181,Honduras,Office of Field Operations,FMUA,all
2023 (FYTD),2023 (FYTD),DEC,DEC,1924,Honduras,Office of Field Operations,FMUA,all
2020,2020,NOV,NOV,186,Honduras,Office of Field Operations,FMUA,all
2021,2021,NOV,NOV,2,Honduras,Office of Field Operations,FMUA,all
2022,2022,NOV,NOV,104,Honduras,Office of Field Operations,FMUA,all
2023 (FYTD),2023 (FYTD),NOV,NOV,2031,Honduras,Office of Field Operations,FMUA,all
2020,2020,OCT,OCT,159,Honduras,Office of Field Operations,FMUA,all
2022,2022,OCT,OCT,34,Honduras,Office of Field Operations,FMUA,all
2023 (FYTD),2023 (FYTD),OCT,OCT,2555,Honduras,Office of Field Operations,FMUA,all
2020,2020,SEP,SEP,2,Honduras,Office of Field Operations,FMUA,Title 8
2021,2021,SEP,SEP,164,Honduras,Office of Field Operations,FMUA,Title 8
2022,2022,SEP,SEP,1602,Honduras,Office of Field Operations,FMUA,Title 8
